timestamp,bid,ask,bid_vol,ask_vol,last,volume
2026-09-18 13:33:22.000,229.14,229.16,882,122,229.15,1004
2026-09-18 13:33:22.500,229.1,229.12,1341,650,229.11,1991
2026-09-18 13:33:23.000,229.04,229.05,1400,819,229.04,2219
2026-09-18 13:33:23.500,229.14,229.15,1445,455,229.14,1900
2026-09-18 13:33:24.000,229.08,229.09,1452,781,229.08,2233
2026-09-18 13:33:24.500,228.84,228.86,1218,735,228.85,1953
2026-09-18 13:33:25.000,228.7,228.71,771,564,228.7,1335
2026-09-18 13:33:25.500,228.78,228.79,973,648,228.78,1621
2026-09-18 13:33:26.000,228.9,228.92,791,488,228.91,1279
2026-09-18 13:33:26.500,228.94,228.95,954,689,228.94,1643
2026-09-18 13:33:27.000,229.08,229.09,1121,444,229.08,1565
2026-09-18 13:33:27.500,228.94,228.95,781,520,228.95,1301
2026-09-18 13:33:28.000,228.78,228.8,1433,489,228.79,1922
2026-09-18 13:33:28.500,228.8,228.82,1253,348,228.81,1601
2026-09-18 13:33:29.000,228.58,228.59,960,891,228.58,1851
2026-09-18 13:33:29.500,228.44,228.45,1244,864,228.44,2108
2026-09-18 13:33:30.000,228.5,228.51,749,695,228.5,1444
2026-09-18 13:33:30.500,228.36,228.38,1701,544,228.37,2245
2026-09-18 13:33:31.000,228.22,228.23,462,119,228.23,581
2026-09-18 13:33:31.500,228.32,228.33,1334,13,228.32,1347
2026-09-18 13:33:32.000,228.34,228.36,871,1037,228.35,1908
2026-09-18 13:33:32.500,228.58,228.6,1480,957,228.59,2437
2026-09-18 13:33:33.000,228.76,228.78,1444,282,228.77,1726
2026-09-18 13:33:33.500,228.94,228.95,1051,809,228.95,1860
2026-09-18 13:33:34.000,228.74,228.76,1410,722,228.75,2132
2026-09-18 13:33:34.500,228.78,228.8,1265,813,228.79,2078
2026-09-18 13:33:35.000,228.76,228.77,1383,1040,228.76,2423
2026-09-18 13:33:35.500,228.82,228.83,1141,796,228.82,1937
2026-09-18 13:33:36.000,228.7,228.72,997,647,228.71,1644
2026-09-18 13:33:36.500,228.52,228.54,943,452,228.53,1395
2026-09-18 13:33:37.000,228.5,228.52,629,338,228.51,967
2026-09-18 13:33:37.500,228.24,228.25,845,911,228.24,1756
2026-09-18 13:33:38.000,228.42,228.43,700,635,228.42,1335
2026-09-18 13:33:38.500,228.32,228.33,1342,300,228.32,1642
2026-09-18 13:33:39.000,228.28,228.3,1189,915,228.29,2104
2026-09-18 13:33:39.500,228.38,228.39,1261,653,228.38,1914
2026-09-18 13:33:40.000,228.44,228.45,1205,1152,228.44,2357
2026-09-18 13:33:40.500,228.74,228.75,864,714,228.74,1578
2026-09-18 13:33:41.000,228.8,228.81,506,386,228.8,892
2026-09-18 13:33:41.500,228.91,228.93,854,741,228.92,1595
2026-09-18 13:33:42.000,228.63,228.65,1004,134,228.64,1138
2026-09-18 13:33:42.500,228.76,228.78,1151,268,228.77,1419
2026-09-18 13:33:43.000,228.84,228.85,1298,253,228.84,1551
2026-09-18 13:33:43.500,228.98,229,1219,287,228.99,1506
2026-09-18 13:33:44.000,228.93,228.95,1390,433,228.94,1823
2026-09-18 13:33:44.500,228.88,228.89,1284,876,228.88,2160
2026-09-18 13:33:45.000,228.84,228.85,853,520,228.84,1373
2026-09-18 13:33:45.500,228.79,228.81,917,592,228.8,1509
2026-09-18 13:33:46.000,228.94,228.95,1213,335,228.95,1548
2026-09-18 13:33:46.500,229,229.01,1224,292,229.01,1516
2026-09-18 13:33:47.000,228.92,228.93,1100,1,228.92,1101
2026-09-18 13:33:47.500,228.9,228.92,1314,1,228.91,1315
2026-09-18 13:33:48.000,228.76,228.77,527,396,228.76,923
2026-09-18 13:33:48.500,229.06,229.07,1212,379,229.06,1591
2026-09-18 13:33:49.000,229.14,229.15,843,1196,229.14,2039
2026-09-18 13:33:49.500,228.92,228.93,1199,70,228.92,1269
2026-09-18 13:33:50.000,228.92,228.93,1063,913,228.92,1976
2026-09-18 13:33:50.500,228.86,228.88,1342,887,228.87,2229
2026-09-18 13:33:51.000,228.98,228.99,1148,613,228.98,1761
2026-09-18 13:33:51.500,228.8,228.81,937,324,228.8,1261
2026-09-18 13:33:52.000,228.59,228.61,918,505,228.6,1423
2026-09-18 13:33:52.500,228.62,228.64,1104,642,228.63,1746
2026-09-18 13:33:53.000,228.62,228.64,959,822,228.63,1781
2026-09-18 13:33:53.500,228.33,228.35,842,693,228.34,1535
2026-09-18 13:33:54.000,228.56,228.57,1548,521,228.56,2069
2026-09-18 13:33:54.500,228.6,228.62,1087,942,228.61,2029
2026-09-18 13:33:55.000,228.64,228.65,1138,490,228.64,1628
2026-09-18 13:33:55.500,228.44,228.45,984,428,228.44,1412
2026-09-18 13:33:56.000,228.31,228.33,1437,347,228.32,1784
2026-09-18 13:33:56.500,228.44,228.45,1122,1215,228.45,2337
2026-09-18 13:33:57.000,228.4,228.42,1709,606,228.41,2315
2026-09-18 13:33:57.500,228.18,228.2,1235,452,228.19,1687
2026-09-18 13:33:58.000,227.94,227.95,1169,360,227.95,1529
2026-09-18 13:33:58.500,228.14,228.15,1142,259,228.14,1401
2026-09-18 13:33:59.000,228.14,228.15,1520,191,228.14,1711
2026-09-18 13:33:59.500,228,228.01,868,1044,228.01,1912
2026-09-18 13:34:00.000,228.06,228.07,809,659,228.06,1468
2026-09-18 13:34:00.500,228.16,228.17,358,1086,228.17,1444
2026-09-18 13:34:01.000,228.27,228.29,1324,545,228.28,1869
2026-09-18 13:34:01.500,228.02,228.03,987,768,228.02,1755
2026-09-18 13:34:02.000,228,228.02,1209,401,228.01,1610
2026-09-18 13:34:02.500,228.26,228.28,665,985,228.27,1650
2026-09-18 13:34:03.000,228.43,228.45,1177,288,228.44,1465
2026-09-18 13:34:03.500,228.38,228.39,1202,615,228.38,1817
2026-09-18 13:34:04.000,228.4,228.42,1323,249,228.41,1572
2026-09-18 13:34:04.500,228.33,228.35,1224,575,228.34,1799
2026-09-18 13:34:05.000,228.49,228.51,1393,374,228.5,1767
2026-09-18 13:34:05.500,228.68,228.7,814,564,228.69,1378
2026-09-18 13:34:06.000,228.6,228.62,1226,667,228.61,1893
2026-09-18 13:34:06.500,228.62,228.64,1521,366,228.63,1887
2026-09-18 13:34:07.000,228.58,228.59,1070,655,228.58,1725
2026-09-18 13:34:07.500,228.58,228.6,1399,376,228.59,1775
2026-09-18 13:34:08.000,228.52,228.54,1798,323,228.53,2121
2026-09-18 13:34:08.500,228.57,228.59,636,1277,228.58,1913
2026-09-18 13:34:09.000,228.38,228.4,678,283,228.39,961
2026-09-18 13:34:09.500,228.22,228.23,719,695,228.23,1414
2026-09-18 13:34:10.000,228.29,228.31,1118,717,228.3,1835
2026-09-18 13:34:10.500,228.44,228.46,933,369,228.45,1302
2026-09-18 13:34:11.000,228.34,228.36,834,751,228.35,1585
2026-09-18 13:34:11.500,228.18,228.19,1245,691,228.18,1936
2026-09-18 13:34:12.000,228.14,228.16,1213,386,228.15,1599
2026-09-18 13:34:12.500,228.14,228.16,1181,497,228.15,1678
2026-09-18 13:34:13.000,228.01,228.03,713,774,228.02,1487
2026-09-18 13:34:13.500,227.92,227.93,1253,507,227.92,1760
2026-09-18 13:34:14.000,228.04,228.06,669,1,228.05,670
2026-09-18 13:34:14.500,228.04,228.05,719,674,228.04,1393
2026-09-18 13:34:15.000,227.94,227.95,855,271,227.94,1126
2026-09-18 13:34:15.500,227.94,227.95,393,936,227.94,1329
2026-09-18 13:34:16.000,227.86,227.88,1254,582,227.87,1836
2026-09-18 13:34:16.500,227.84,227.86,1403,1044,227.85,2447
2026-09-18 13:34:17.000,227.62,227.63,771,953,227.62,1724
2026-09-18 13:34:17.500,227.52,227.53,701,399,227.52,1100
2026-09-18 13:34:18.000,227.58,227.6,555,878,227.59,1433
2026-09-18 13:34:18.500,227.52,227.53,1308,468,227.52,1776
2026-09-18 13:34:19.000,227.56,227.58,1183,745,227.57,1928
2026-09-18 13:34:19.500,227.78,227.8,1424,952,227.79,2376
2026-09-18 13:34:20.000,227.87,227.89,833,482,227.88,1315
2026-09-18 13:34:20.500,227.96,227.98,1212,1067,227.97,2279
2026-09-18 13:34:21.000,227.67,227.69,895,374,227.68,1269
2026-09-18 13:34:21.500,227.38,227.39,1227,419,227.38,1646
2026-09-18 13:34:22.000,227.53,227.55,953,1234,227.54,2187
2026-09-18 13:34:22.500,227.7,227.72,1162,742,227.71,1904
2026-09-18 13:34:23.000,227.7,227.72,1035,342,227.71,1377
2026-09-18 13:34:23.500,227.74,227.75,738,744,227.74,1482
2026-09-18 13:34:24.000,227.8,227.82,1225,639,227.81,1864
2026-09-18 13:34:24.500,227.78,227.8,1274,487,227.79,1761
2026-09-18 13:34:25.000,227.64,227.66,781,553,227.65,1334
2026-09-18 13:34:25.500,227.74,227.76,1074,646,227.75,1720
2026-09-18 13:34:26.000,227.82,227.84,683,592,227.83,1275
2026-09-18 13:34:26.500,227.8,227.82,811,701,227.81,1512
2026-09-18 13:34:27.000,227.64,227.65,1162,336,227.64,1498
2026-09-18 13:34:27.500,227.65,227.67,692,578,227.66,1270
2026-09-18 13:34:28.000,227.56,227.57,1094,362,227.56,1456
2026-09-18 13:34:28.500,227.54,227.56,1206,369,227.55,1575
2026-09-18 13:34:29.000,227.76,227.78,1134,941,227.77,2075
2026-09-18 13:34:29.500,227.7,227.71,1016,523,227.7,1539
2026-09-18 13:34:30.000,227.7,227.72,1181,267,227.71,1448
2026-09-18 13:34:30.500,227.67,227.69,1371,614,227.68,1985
2026-09-18 13:34:31.000,227.58,227.59,1049,700,227.58,1749
2026-09-18 13:34:31.500,227.48,227.49,1012,801,227.48,1813
2026-09-18 13:34:32.000,227.61,227.63,1103,1053,227.62,2156
2026-09-18 13:34:32.500,227.72,227.73,1434,337,227.73,1771
2026-09-18 13:34:33.000,227.73,227.75,1113,264,227.74,1377
2026-09-18 13:34:33.500,227.92,227.93,1398,275,227.92,1673
2026-09-18 13:34:34.000,228.18,228.19,1552,455,228.18,2007
2026-09-18 13:34:34.500,228.36,228.38,1117,1019,228.37,2136
2026-09-18 13:34:35.000,228.14,228.16,655,514,228.15,1169
2026-09-18 13:34:35.500,228.1,228.12,456,363,228.11,819
2026-09-18 13:34:36.000,228.16,228.17,1042,574,228.17,1616
2026-09-18 13:34:36.500,227.98,228,866,422,227.99,1288
2026-09-18 13:34:37.000,228,228.01,969,329,228.01,1298
2026-09-18 13:34:37.500,227.95,227.97,1067,320,227.96,1387
2026-09-18 13:34:38.000,227.92,227.93,1254,353,227.92,1607
2026-09-18 13:34:38.500,227.78,227.8,1069,548,227.79,1617
2026-09-18 13:34:39.000,227.58,227.59,719,673,227.58,1392
2026-09-18 13:34:39.500,227.56,227.57,981,728,227.56,1709
2026-09-18 13:34:40.000,227.5,227.51,1353,305,227.5,1658
2026-09-18 13:34:40.500,227.68,227.69,1519,673,227.68,2192
2026-09-18 13:34:41.000,227.58,227.59,894,508,227.58,1402
2026-09-18 13:34:41.500,227.28,227.3,960,804,227.29,1764
2026-09-18 13:34:42.000,227.26,227.28,1036,680,227.27,1716
2026-09-18 13:34:42.500,227.34,227.36,1473,482,227.35,1955
2026-09-18 13:34:43.000,227.44,227.45,936,560,227.45,1496
2026-09-18 13:34:43.500,227.34,227.36,1526,742,227.35,2268
2026-09-18 13:34:44.000,227.16,227.17,979,337,227.17,1316
2026-09-18 13:34:44.500,227.25,227.27,713,850,227.26,1563
2026-09-18 13:34:45.000,227.25,227.27,1054,745,227.26,1799
2026-09-18 13:34:45.500,227.42,227.43,1398,351,227.42,1749
2026-09-18 13:34:46.000,227.14,227.15,1145,700,227.14,1845
2026-09-18 13:34:46.500,226.87,226.89,1724,783,226.88,2507
2026-09-18 13:34:47.000,226.76,226.77,1070,693,226.76,1763
2026-09-18 13:34:47.500,226.72,226.73,1494,954,226.73,2448
2026-09-18 13:34:48.000,226.94,226.95,1421,756,226.94,2177
2026-09-18 13:34:48.500,226.96,226.97,1303,452,226.96,1755
2026-09-18 13:34:49.000,226.88,226.9,1207,808,226.89,2015
2026-09-18 13:34:49.500,227.28,227.3,883,795,227.29,1678
2026-09-18 13:34:50.000,227.18,227.19,1014,461,227.18,1475
2026-09-18 13:34:50.500,227.15,227.17,966,777,227.16,1743
2026-09-18 13:34:51.000,227.2,227.21,859,265,227.2,1124
2026-09-18 13:34:51.500,227.2,227.22,1296,453,227.21,1749
2026-09-18 13:34:52.000,227.38,227.39,1387,847,227.39,2234
2026-09-18 13:34:52.500,227.55,227.57,958,513,227.56,1471
2026-09-18 13:34:53.000,227.37,227.39,1425,566,227.38,1991
2026-09-18 13:34:53.500,227.2,227.22,1150,913,227.21,2063
2026-09-18 13:34:54.000,227.14,227.16,975,537,227.15,1512
2026-09-18 13:34:54.500,227.14,227.16,1357,828,227.15,2185
2026-09-18 13:34:55.000,227.4,227.42,1054,593,227.41,1647
2026-09-18 13:34:55.500,227.4,227.42,1096,418,227.41,1514
2026-09-18 13:34:56.000,227.11,227.13,1117,531,227.12,1648
2026-09-18 13:34:56.500,227.26,227.28,816,517,227.27,1333
2026-09-18 13:34:57.000,227.42,227.43,1149,521,227.42,1670
2026-09-18 13:34:57.500,227.6,227.62,1118,583,227.61,1701
2026-09-18 13:34:58.000,227.6,227.62,707,259,227.61,966
2026-09-18 13:34:58.500,227.5,227.51,1203,1041,227.51,2244
2026-09-18 13:34:59.000,227.69,227.71,1095,628,227.7,1723
2026-09-18 13:34:59.500,227.8,227.82,1306,849,227.81,2155
2026-09-18 13:35:00.000,227.74,227.76,837,580,227.75,1417
2026-09-18 13:35:00.500,227.62,227.64,1380,648,227.63,2028
2026-09-18 13:35:01.000,227.82,227.83,1276,404,227.82,1680
2026-09-18 13:35:01.500,227.78,227.8,1039,637,227.79,1676
2026-09-18 13:35:02.000,227.42,227.43,851,93,227.42,944
2026-09-18 13:35:02.500,227.62,227.63,793,375,227.62,1168
2026-09-18 13:35:03.000,227.62,227.63,730,931,227.62,1661
2026-09-18 13:35:03.500,227.6,227.62,1194,720,227.61,1914
2026-09-18 13:35:04.000,227.74,227.76,886,1058,227.75,1944
2026-09-18 13:35:04.500,227.96,227.97,1320,409,227.96,1729
2026-09-18 13:35:05.000,227.98,227.99,1195,355,227.98,1550
2026-09-18 13:35:05.500,228.08,228.09,1458,525,228.08,1983
2026-09-18 13:35:06.000,228.18,228.2,914,918,228.19,1832
2026-09-18 13:35:06.500,228.3,228.32,1194,314,228.31,1508
2026-09-18 13:35:07.000,228.22,228.23,1195,499,228.23,1694
2026-09-18 13:35:07.500,228.33,228.35,783,652,228.34,1435
2026-09-18 13:35:08.000,228.28,228.29,700,955,228.28,1655
2026-09-18 13:35:08.500,228.24,228.26,1331,841,228.25,2172
2026-09-18 13:35:09.000,228.21,228.23,1138,686,228.22,1824
2026-09-18 13:35:09.500,228.39,228.41,1411,325,228.4,1736
2026-09-18 13:35:10.000,228.3,228.32,1160,417,228.31,1577
2026-09-18 13:35:10.500,228.39,228.41,1726,871,228.4,2597
2026-09-18 13:35:11.000,228.37,228.39,1119,526,228.38,1645
2026-09-18 13:35:11.500,228.24,228.26,861,361,228.25,1222
2026-09-18 13:35:12.000,228.1,228.12,1005,31,228.11,1036
2026-09-18 13:35:12.500,228.27,228.29,1050,765,228.28,1815
2026-09-18 13:35:13.000,228.12,228.14,1013,351,228.13,1364
2026-09-18 13:35:13.500,228.08,228.1,712,168,228.09,880
2026-09-18 13:35:14.000,228.07,228.09,937,582,228.08,1519
2026-09-18 13:35:14.500,228.1,228.12,1078,625,228.11,1703
2026-09-18 13:35:15.000,228.18,228.19,1384,992,228.18,2376
2026-09-18 13:35:15.500,228.32,228.34,1202,313,228.33,1515
2026-09-18 13:35:16.000,228.44,228.45,1096,663,228.45,1759
2026-09-18 13:35:16.500,228.5,228.51,1042,427,228.51,1469
2026-09-18 13:35:17.000,228.44,228.45,1218,636,228.45,1854
2026-09-18 13:35:17.500,228.34,228.36,1342,377,228.35,1719
2026-09-18 13:35:18.000,228.34,228.35,1171,1,228.34,1172
2026-09-18 13:35:18.500,228.56,228.58,1072,834,228.57,1906
2026-09-18 13:35:19.000,228.56,228.57,1107,205,228.56,1312
2026-09-18 13:35:19.500,228.53,228.55,1344,291,228.54,1635
2026-09-18 13:35:20.000,228.56,228.58,1203,172,228.57,1375
2026-09-18 13:35:20.500,228.45,228.47,1135,684,228.46,1819
2026-09-18 13:35:21.000,228.54,228.55,1167,268,228.54,1435
2026-09-18 13:35:21.500,228.34,228.36,1106,522,228.35,1628
2026-09-18 13:35:22.000,228.38,228.39,1018,1223,228.39,2241
2026-09-18 13:35:22.500,228.58,228.59,1319,186,228.58,1505
2026-09-18 13:35:23.000,228.54,228.55,1231,440,228.54,1671
2026-09-18 13:35:23.500,228.5,228.51,853,439,228.51,1292
2026-09-18 13:35:24.000,228.29,228.31,892,644,228.3,1536
2026-09-18 13:35:24.500,228.42,228.44,907,1111,228.43,2018
2026-09-18 13:35:25.000,228.4,228.42,1179,468,228.41,1647
2026-09-18 13:35:25.500,228.38,228.39,1506,730,228.38,2236
2026-09-18 13:35:26.000,228.26,228.28,1356,1,228.27,1357
2026-09-18 13:35:26.500,228.16,228.17,1361,565,228.17,1926
2026-09-18 13:35:27.000,228.13,228.15,1207,419,228.14,1626
2026-09-18 13:35:27.500,228.22,228.23,1317,432,228.22,1749
2026-09-18 13:35:28.000,228.28,228.3,790,1,228.29,791
2026-09-18 13:35:28.500,228.24,228.26,1243,411,228.25,1654
2026-09-18 13:35:29.000,228.68,228.69,1223,531,228.68,1754
2026-09-18 13:35:29.500,228.78,228.79,981,825,228.78,1806
2026-09-18 13:35:30.000,228.86,228.88,1661,686,228.87,2347
2026-09-18 13:35:30.500,228.84,228.86,1387,225,228.85,1612
2026-09-18 13:35:31.000,228.82,228.84,1438,428,228.83,1866
2026-09-18 13:35:31.500,228.72,228.73,1264,456,228.73,1720
2026-09-18 13:35:32.000,228.72,228.74,958,699,228.73,1657
2026-09-18 13:35:32.500,228.75,228.77,833,1047,228.76,1880
2026-09-18 13:35:33.000,229.06,229.07,1695,200,229.06,1895
2026-09-18 13:35:33.500,228.99,229.01,809,332,229,1141
2026-09-18 13:35:34.000,229.3,229.32,563,614,229.31,1177
2026-09-18 13:35:34.500,229.26,229.27,907,589,229.26,1496
2026-09-18 13:35:35.000,229.07,229.09,812,869,229.08,1681
2026-09-18 13:35:35.500,229.09,229.11,1202,472,229.1,1674
2026-09-18 13:35:36.000,229,229.02,1606,446,229.01,2052
2026-09-18 13:35:36.500,229.12,229.14,1012,607,229.13,1619
2026-09-18 13:35:37.000,229.18,229.19,1480,694,229.18,2174
2026-09-18 13:35:37.500,229.08,229.1,1279,717,229.09,1996
2026-09-18 13:35:38.000,229.08,229.09,732,588,229.08,1320
2026-09-18 13:35:38.500,229.23,229.25,1397,457,229.24,1854
2026-09-18 13:35:39.000,229.42,229.44,903,137,229.43,1040
2026-09-18 13:35:39.500,229.42,229.43,1267,671,229.42,1938
2026-09-18 13:35:40.000,229.58,229.59,1032,650,229.58,1682
2026-09-18 13:35:40.500,229.76,229.78,1598,277,229.77,1875
2026-09-18 13:35:41.000,229.59,229.61,1586,568,229.6,2154
2026-09-18 13:35:41.500,229.64,229.65,590,144,229.64,734
2026-09-18 13:35:42.000,229.78,229.8,1273,658,229.79,1931
2026-09-18 13:35:42.500,229.82,229.84,775,620,229.83,1395
2026-09-18 13:35:43.000,229.62,229.64,1119,865,229.63,1984
2026-09-18 13:35:43.500,229.72,229.74,1234,887,229.73,2121
2026-09-18 13:35:44.000,229.62,229.63,1187,651,229.62,1838
2026-09-18 13:35:44.500,229.54,229.56,644,640,229.55,1284
2026-09-18 13:35:45.000,229.56,229.57,1805,209,229.56,2014
2026-09-18 13:35:45.500,229.5,229.51,1043,835,229.5,1878
2026-09-18 13:35:46.000,229.52,229.53,1298,160,229.52,1458
2026-09-18 13:35:46.500,229.56,229.58,906,283,229.57,1189
2026-09-18 13:35:47.000,229.66,229.67,1300,787,229.66,2087
2026-09-18 13:35:47.500,229.77,229.79,1146,649,229.78,1795
2026-09-18 13:35:48.000,230,230.01,848,589,230.01,1437
2026-09-18 13:35:48.500,229.98,230,1292,410,229.99,1702
2026-09-18 13:35:49.000,229.75,229.77,1205,541,229.76,1746
2026-09-18 13:35:49.500,229.74,229.75,1732,295,229.74,2027
2026-09-18 13:35:50.000,229.81,229.83,1125,357,229.82,1482
2026-09-18 13:35:50.500,229.54,229.55,1384,266,229.54,1650
2026-09-18 13:35:51.000,229.46,229.48,756,441,229.47,1197
2026-09-18 13:35:51.500,229.75,229.77,853,586,229.76,1439
2026-09-18 13:35:52.000,229.6,229.62,1099,222,229.61,1321
2026-09-18 13:35:52.500,229.3,229.31,729,771,229.3,1500
2026-09-18 13:35:53.000,229.06,229.08,1241,522,229.07,1763
2026-09-18 13:35:53.500,229.08,229.1,955,307,229.09,1262
2026-09-18 13:35:54.000,228.76,228.77,1100,317,228.76,1417
2026-09-18 13:35:54.500,228.76,228.78,1323,683,228.77,2006
2026-09-18 13:35:55.000,228.84,228.86,1091,403,228.85,1494
2026-09-18 13:35:55.500,228.9,228.92,968,621,228.91,1589
2026-09-18 13:35:56.000,229.2,229.22,821,725,229.21,1546
2026-09-18 13:35:56.500,229.22,229.23,1339,348,229.22,1687
2026-09-18 13:35:57.000,229.18,229.19,1762,462,229.18,2224
2026-09-18 13:35:57.500,229.28,229.3,632,763,229.29,1395
2026-09-18 13:35:58.000,229.52,229.54,890,167,229.53,1057
2026-09-18 13:35:58.500,229.53,229.55,1518,187,229.54,1705
2026-09-18 13:35:59.000,229.54,229.56,366,739,229.55,1105
2026-09-18 13:35:59.500,229.7,229.71,1110,639,229.7,1749
2026-09-18 13:36:00.000,229.58,229.59,723,573,229.58,1296
2026-09-18 13:36:00.500,229.48,229.5,795,876,229.49,1671
2026-09-18 13:36:01.000,229.34,229.35,1055,547,229.34,1602
2026-09-18 13:36:01.500,229.71,229.73,1016,1031,229.72,2047
2026-09-18 13:36:02.000,229.74,229.76,1030,1044,229.75,2074
2026-09-18 13:36:02.500,229.72,229.73,931,439,229.73,1370
2026-09-18 13:36:03.000,229.89,229.91,1111,381,229.9,1492
2026-09-18 13:36:03.500,229.66,229.67,1255,948,229.66,2203
2026-09-18 13:36:04.000,229.78,229.79,1349,28,229.78,1377
2026-09-18 13:36:04.500,229.9,229.91,1170,741,229.9,1911
2026-09-18 13:36:05.000,229.9,229.91,779,655,229.9,1434
2026-09-18 13:36:05.500,229.96,229.97,685,401,229.96,1086
2026-09-18 13:36:06.000,229.88,229.89,1158,698,229.88,1856
2026-09-18 13:36:06.500,229.82,229.84,922,489,229.83,1411
2026-09-18 13:36:07.000,229.76,229.78,902,454,229.77,1356
2026-09-18 13:36:07.500,229.69,229.71,1132,205,229.7,1337
2026-09-18 13:36:08.000,229.58,229.59,1219,606,229.58,1825
2026-09-18 13:36:08.500,229.62,229.64,1439,748,229.63,2187
2026-09-18 13:36:09.000,229.71,229.73,1282,396,229.72,1678
2026-09-18 13:36:09.500,229.5,229.51,739,930,229.51,1669
2026-09-18 13:36:10.000,229.62,229.63,1504,1035,229.62,2539
2026-09-18 13:36:10.500,229.6,229.61,1275,678,229.6,1953
2026-09-18 13:36:11.000,229.63,229.65,794,390,229.64,1184
2026-09-18 13:36:11.500,229.42,229.44,1199,1231,229.43,2430
2026-09-18 13:36:12.000,229.66,229.67,1554,824,229.67,2378
2026-09-18 13:36:12.500,229.34,229.36,538,81,229.35,619
2026-09-18 13:36:13.000,229.36,229.37,932,886,229.36,1818
2026-09-18 13:36:13.500,229.4,229.42,1299,791,229.41,2090
2026-09-18 13:36:14.000,229.56,229.57,1361,719,229.56,2080
2026-09-18 13:36:14.500,229.32,229.34,1182,900,229.33,2082
2026-09-18 13:36:15.000,229.22,229.23,1463,147,229.22,1610
2026-09-18 13:36:15.500,229.32,229.33,1050,138,229.32,1188
2026-09-18 13:36:16.000,229.24,229.26,780,883,229.25,1663
2026-09-18 13:36:16.500,229.36,229.37,1099,1082,229.36,2181
2026-09-18 13:36:17.000,229.36,229.38,1750,179,229.37,1929
2026-09-18 13:36:17.500,229.34,229.35,1585,897,229.34,2482
2026-09-18 13:36:18.000,229.54,229.56,1112,836,229.55,1948
2026-09-18 13:36:18.500,229.56,229.57,1351,562,229.56,1913
2026-09-18 13:36:19.000,229.52,229.53,1371,579,229.52,1950
2026-09-18 13:36:19.500,229.5,229.51,1008,545,229.51,1553
2026-09-18 13:36:20.000,229.41,229.43,965,838,229.42,1803
2026-09-18 13:36:20.500,229.34,229.36,1285,653,229.35,1938
2026-09-18 13:36:21.000,229.3,229.31,1377,588,229.3,1965
2026-09-18 13:36:21.500,229.49,229.51,909,882,229.5,1791
2026-09-18 13:36:22.000,229.62,229.63,1310,1,229.62,1311
2026-09-18 13:36:22.500,229.72,229.73,1057,556,229.73,1613
2026-09-18 13:36:23.000,229.86,229.87,1037,172,229.86,1209
2026-09-18 13:36:23.500,229.79,229.81,1603,391,229.8,1994
2026-09-18 13:36:24.000,229.72,229.73,1536,760,229.72,2296
2026-09-18 13:36:24.500,229.68,229.7,1538,1,229.69,1539
2026-09-18 13:36:25.000,229.8,229.81,971,420,229.8,1391
2026-09-18 13:36:25.500,229.7,229.72,1400,416,229.71,1816
2026-09-18 13:36:26.000,229.6,229.61,770,427,229.6,1197
2026-09-18 13:36:26.500,229.61,229.63,1021,519,229.62,1540
2026-09-18 13:36:27.000,229.79,229.81,1136,804,229.8,1940
2026-09-18 13:36:27.500,229.74,229.76,1213,1144,229.75,2357
2026-09-18 13:36:28.000,229.5,229.52,1008,404,229.51,1412
2026-09-18 13:36:28.500,229.57,229.59,1170,1140,229.58,2310
2026-09-18 13:36:29.000,229.59,229.61,1227,717,229.6,1944
2026-09-18 13:36:29.500,229.54,229.55,1346,682,229.54,2028
2026-09-18 13:36:30.000,229.56,229.58,1928,711,229.57,2639
2026-09-18 13:36:30.500,229.6,229.62,1669,889,229.61,2558
2026-09-18 13:36:31.000,229.82,229.84,1402,559,229.83,1961
2026-09-18 13:36:31.500,229.8,229.82,1029,1063,229.81,2092
2026-09-18 13:36:32.000,229.77,229.79,890,807,229.78,1697
2026-09-18 13:36:32.500,229.76,229.78,633,456,229.77,1089
2026-09-18 13:36:33.000,229.76,229.77,1886,652,229.76,2538
2026-09-18 13:36:33.500,230.02,230.04,1282,786,230.03,2068
2026-09-18 13:36:34.000,229.94,229.95,1176,350,229.94,1526
2026-09-18 13:36:34.500,229.87,229.89,1509,750,229.88,2259
2026-09-18 13:36:35.000,230.05,230.07,1380,836,230.06,2216
2026-09-18 13:36:35.500,229.9,229.92,1400,793,229.91,2193
2026-09-18 13:36:36.000,229.88,229.89,1559,414,229.88,1973
2026-09-18 13:36:36.500,230.04,230.06,1082,475,230.05,1557
2026-09-18 13:36:37.000,230.16,230.17,1007,241,230.17,1248
2026-09-18 13:36:37.500,230.3,230.32,807,228,230.31,1035
2026-09-18 13:36:38.000,230.36,230.38,1660,539,230.37,2199
2026-09-18 13:36:38.500,230.36,230.37,857,783,230.36,1640
2026-09-18 13:36:39.000,230.64,230.66,756,717,230.65,1473
2026-09-18 13:36:39.500,230.7,230.72,1514,855,230.71,2369
2026-09-18 13:36:40.000,230.9,230.92,1062,550,230.91,1612
2026-09-18 13:36:40.500,230.94,230.95,1419,643,230.95,2062
2026-09-18 13:36:41.000,230.94,230.95,1298,373,230.94,1671
2026-09-18 13:36:41.500,231.06,231.07,709,405,231.06,1114
2026-09-18 13:36:42.000,231.2,231.22,489,591,231.21,1080
2026-09-18 13:36:42.500,231.45,231.47,1931,754,231.46,2685
2026-09-18 13:36:43.000,231.16,231.17,1299,1108,231.17,2407
